 Shallow Bytes │ Shallow % │ Item
───────────────┼───────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
            10 ┊     0.01% ┊ export "signed"
            10 ┊     0.01% ┊ export "unsign"
             9 ┊     0.01% ┊ type[17]: (i32, i32, i32, i32, i32) -> i32
             9 ┊     0.01% ┊ export "memory"
             9 ┊     0.01% ┊ custom section 'name' headers
             8 ┊     0.01% ┊ type[9]: (i32, i32, i32, i32) -> i32
             8 ┊     0.01% ┊ global[0]
             8 ┊     0.01% ┊ global[1]
             8 ┊     0.01% ┊ global[2]
             8 ┊     0.01% ┊ export "init"
             8 ┊     0.01% ┊ export "sign"
             8 ┊     0.01% ┊ wasm magic bytes
             7 ┊     0.01% ┊ type[0]: (i32, i32, i32) -> i32
             7 ┊     0.01% ┊ type[2]: (i32, i32, i32, i32) -> nil
             7 ┊     0.01% ┊ type[14]: (i32, i32, i64) -> i32
             7 ┊     0.01% ┊ <wee_alloc::LargeAllocPolicy as wee_alloc::AllocPolicy>::min_cell_size::hbb534b6a87fc1d3f
             6 ┊     0.01% ┊ type[1]: (i32, i32) -> i32
             6 ┊     0.01% ┊ type[6]: (i32, i32) -> i64
             6 ┊     0.01% ┊ type[13]: (i32, i32, i32) -> nil
             6 ┊     0.01% ┊ <wee_alloc::LargeAllocPolicy as wee_alloc::AllocPolicy>::should_merge_adjacent_free_cells::h58b92b4b9a368199
             6 ┊     0.01% ┊ <wee_alloc::size_classes::SizeClassAllocPolicy as wee_alloc::AllocPolicy>::min_cell_size::hd50369a93ee1ddaa
             6 ┊     0.01% ┊ <wee_alloc::size_classes::SizeClassAllocPolicy as wee_alloc::AllocPolicy>::should_merge_adjacent_free_cells::hc9a40d24f0a14acd
             5 ┊     0.01% ┊ type[3]: (i32) -> i32
             5 ┊     0.01% ┊ type[4]: (i32, i32) -> nil
             5 ┊     0.01% ┊ type[7]: (i32) -> i64
             5 ┊     0.01% ┊ type[12]: (i64) -> i32
             4 ┊     0.00% ┊ type[5]: () -> i32
             4 ┊     0.00% ┊ type[8]: (i64) -> nil
             4 ┊     0.00% ┊ type[11]: (i32) -> nil
             4 ┊     0.00% ┊ type[15]: () -> i64
             4 ┊     0.00% ┊ import section headers
             4 ┊     0.00% ┊ table[0]
             4 ┊     0.00% ┊ export section headers
             4 ┊     0.00% ┊ core::ptr::drop_in_place<&core::iter::adapters::copied::Copied<core::slice::iter::Iter<u8>>>::hc4b6c14f488e8955
             4 ┊     0.00% ┊ core::ptr::drop_in_place<core::alloc::layout::LayoutError>::h62f0fbad64723e8b
             4 ┊     0.00% ┊ core::ptr::drop_in_place<core::alloc::layout::LayoutError>::hae64226a56471312
             4 ┊     0.00% ┊ callBack
             4 ┊     0.00% ┊ core::ptr::drop_in_place<wee_alloc::LargeAllocPolicy>::hb191c7aef66ace9c
             4 ┊     0.00% ┊ core::ptr::drop_in_place<wee_alloc::size_classes::SizeClassAllocPolicy>::h6221486e79ce1575
             4 ┊     0.00% ┊ data section headers
             3 ┊     0.00% ┊ type[10]: () -> nil
             3 ┊     0.00% ┊ type section headers
             3 ┊     0.00% ┊ table section headers
             3 ┊     0.00% ┊ memory section headers
             3 ┊     0.00% ┊ global section headers
             3 ┊     0.00% ┊ element section headers
             2 ┊     0.00% ┊ memory[0]
         91392 ┊   100.00% ┊ Σ [329 Total Rows]
